ID,Lat,Lon,RAI_avg,MRAI_avg,SRAI_avg
44986,45.3575,-88.1919,-27.52992416106083,-43.27537629221587,80.59811253488053
45017,44.3667,-89.5333,-4.572075657065828,-2.7084785103785274,-62.8118993423611
45067,44.9278,-91.4081,-87.5472085146722,-51.31513230982687,167.09569534545287
45078,43.0603,-89.4781,2.7428969961652965,11.064833390015828,-36.355293784180105
45085,42.8169,-89.8628,-31.222887898127105,-32.37282488481874,117.50442267027863
45098,44.2903,-90.8539,-15.921040185389963,-29.86831867578954,211.05350099684247
45114,43.9667,-88.95,-15.046002193086732,-16.773887129953046,141.1203949831865
45151,44.2994,-90.1306,-10.212758962575522,-22.608077946025684,-91.16928188442762
45212,46.5831,-90.9678,-52.84028693464096,-65.58275244622732,-137.09794908450422
45218,43.3008,-89.3269,-34.751490474499796,-50.474434756959205,177.09106477508067
45258,44.3272,-91.9194,6.930008744398908,11.4100381924939,214.51578263097647
45356,38.4833,-80.4167,-1.2646464660718644,-4.242500726183018,231.2202836096616
45371,38.5453,-80.0369,-18.808338556305745,-7.9490192086062965,-68.23370312284108
45417,37.5436,-80.5336,-31.6195777431558,-28.34311045625818,206.9883850046158
45449,39.3139,-80.03,-43.04723620124458,-16.21764202146926,221.73821473637662
45535,38.7,-81.85,-24.670164120577038,-10.51244570266062,-107.7927932659033
45586,39.4467,-79.5469,38.225954632665946,38.69408919163991,231.1815834002126
45623,39.3389,-78.7728,-35.31464228133656,-31.453159517228663,113.25883011898232
45632,39.2811,-81.5572,-30.9265093311701,-46.828036565398115,-62.44288817131801
45669,39.0461,-78.9664,-40.698731610914756,-22.51279412284603,-89.24593109092875
45679,39.4667,-78.0,-77.3501203438773,-78.21396069042392,-139.3470783248265
45741,38.2175,-80.0914,-40.97746312229398,-48.82082987185333,-113.68543625144929
45756,37.8611,-81.9961,-25.333023281643126,-46.808679233039115,63.583532621317616
45785,38.8531,-80.9669,-31.88173417831376,-22.17426023471469,-98.69186673774853
45840,39.72,-79.8561,-36.82967038554683,-1.606910617939796,-82.80691589187164
45844,39.3833,-77.8833,-20.823708129993477,-23.683545486063398,204.43198837466534
45900,38.365,-82.555,-3.9597638708298315,-19.322556565437797,205.18645180798902
45909,38.4167,-82.45,22.560649052060768,32.75443800561539,20.349340457854524
45983,39.7,-80.4667,-21.059764840316237,-17.140262707308192,248.34979829066256
46006,39.05,-80.1167,-43.53457442305713,-62.03716668282745,76.70007248600899
46105,38.2381,-81.9853,-9.120084983736586,-0.1833593023992189,223.36651911455138
46115,39.1303,-80.4506,-10.507373953150937,-34.13512136051086,211.94354222765622
46154,38.6756,-79.3092,-29.20726761299926,-34.770771249259056,168.6823118926295
46162,37.5894,-81.0925,-13.639640645509205,-22.90940915870691,108.05258855592402
46356,38.8853,-79.8528,9.476012137647661,8.48548404794304,213.01115823186606
46379,37.8594,-81.465,-31.645573666906778,-29.652884286552457,227.75499421875872
46473,39.1333,-79.4667,-42.52922291227293,-47.68140466546738,142.75147855921722
46521,38.4864,-81.2711,-37.428481789476024,-30.985417152876195,-120.81282282691784
46624,39.2692,-80.3528,-18.862222649459586,-20.531768673463056,143.25166175608996
46646,38.3794,-81.5914,-42.66917905568585,-36.200160156135155,-88.74600818135835
46699,39.05,-79.4167,-17.845020980048254,-16.02337824962895,-50.50744833418318
46730,37.7836,-81.1231,-22.33640957784958,-21.942546452796005,190.66898450796833
46736,36.9317,-81.0942,-18.3167343139608,-17.514824198417916,222.00991029268
46826,36.7817,-80.2689,-0.15380167105454715,-11.399658325544038,177.25071005038097
46893,37.3017,-76.7039,-22.71936753543461,-16.655497645653032,-58.761461842424204
46910,37.1833,-80.8167,4.566153120071294,-11.863006262137095,-65.86613136029645
46940,38.8483,-77.0342,-11.54647288619478,-23.307692389459064,125.82797237588854
46942,36.66,-81.4053,-16.212402957935552,-4.902767175743299,162.46258489247262
46964,38.8956,-77.7547,19.794068453479625,22.351333320490596,226.8402881508646
46998,39.0858,-78.4442,-1.2449150998156537,0.8175796913879899,189.3274607123849
47085,37.3169,-79.9742,-33.92299966827848,-14.035732439890214,168.54485223157434
47108,37.505,-77.3203,-0.3313064492600916,-1.3760734716754481,223.30768616340006
47109,36.9833,-78.7,-5.492636785306678,4.070294612193597,-12.112207641867338
47123,37.0556,-80.7842,-31.83777832390265,-46.47222667095869,145.71127616092102
47292,38.2317,-78.1208,-51.88003083111179,-45.33893616653062,166.2148025460957
47304,36.7764,-80.0272,-47.63629169538492,-54.585474845222436,174.41664991827835
47473,37.5831,-75.8217,-37.13614929876125,-41.846428019778386,-115.26809646515454
47489,39.0625,-77.8892,-25.30735048167231,-12.122004758402854,-92.59116535135942
47581,38.3569,-79.7264,-19.27806303540189,-27.780799617606437,161.50105140210866
47600,37.6833,-80.1,-58.37712573496261,-80.16693161550428,160.15898816664006
47630,36.6003,-78.3011,-9.890630257982394,-17.976554798482063,-48.28404380528201
47633,36.9,-80.5667,-9.890630257982394,-17.976554798482063,-48.28404380528201
47646,37.4167,-82.0167,6.7099354884730085,-0.5266096187040062,191.84391916790935
47719,37.3653,-82.0561,-32.078683059320475,-42.92290698263966,146.32414913589776
47723,37.9969,-79.8317,-65.7433739352128,-75.68786916438638,195.91021755205463
47735,37.0167,-82.0,-8.437426809431537,-8.752104964709735,220.67089009681658
47755,36.8667,-81.35,-29.399543782339883,-42.841336806573835,-93.83715655597778
47762,37.9458,-79.9542,-24.6015507332229,-42.295310042377444,61.352923793346406
47767,37.1167,-82.1,-44.42672086207134,-48.55384014569134,190.12698875449794
47769,37.8106,-79.9883,-45.46095118049866,-49.205148235805055,218.12880041181154
47772,38.2333,-79.1667,-55.56492973852299,-46.23323767680393,215.93228564918698
47779,36.8225,-79.4106,-21.85420466710422,-40.24015524580996,144.52310363108626
47813,38.0333,-78.5167,-43.83601630381578,-66.96638606817541,142.29266922562906
47817,37.0833,-78.0167,-32.860959146911135,-50.35523599667685,-126.28044360246969
47821,37.0633,-79.165,-32.42089313831995,-26.771250649639367,-72.75799655256736
47837,36.6667,-82.1,-6.565503838286156,-27.33448234476732,203.37904356051345
47846,43.65,-72.3167,-28.746436240867673,-34.886601654568615,199.00015253114645
47870,43.7917,-72.2578,-64.59154064873455,-66.59945703675703,-18.38389086881647
47891,42.868,-72.916,-69.75317983482321,-67.33245317946567,205.27097432054205
47902,44.42,-72.0194,-32.56116197616754,-29.157441420993237,235.66726691109764
47926,43.3392,-72.5056,-31.920766402146718,-42.85408539874193,111.16555083866962
47976,44.1647,-72.6567,-28.81415715208317,-38.14084452505054,-61.77813167303475
47987,44.4667,-72.1167,-33.07144419995699,-48.88501285849717,111.40804081002342
48025,44.9489,-72.1911,-36.903066173797264,-47.715372342071035,-49.51839396684368
48072,43.0,-72.6333,5.034260453007149,-5.429019780290729,197.39412877747958
48092,44.5617,-72.6028,-22.743101545852358,-34.20410584604407,92.27657522336337
48135,43.1667,-73.0667,-33.140067852302785,-48.87138930404225,-82.26592379780988
48218,43.3939,-72.7103,-33.80297861213933,-21.163481359989404,200.29311215524825
48230,44.9339,-73.0494,-34.263807156900405,-33.02004249388043,122.48018608659686
48243,43.1906,-72.6253,-18.159991881602693,-34.13670835622663,158.08972629603986
48261,44.0069,-72.3194,-1.2678413065795273,-2.212002379840238,145.55056121974624
48277,44.4833,-73.1833,-31.89533581298585,-27.367824506592097,226.85870785528434
48331,42.9167,-73.2167,-38.59941513761429,-10.551353605140482,220.79118804905224
48332,43.1098,-72.7974,-38.59941513761429,-10.551353605140482,220.79118804905224
48355,40.7206,-114.0356,-33.904600924889124,-33.26250507859533,196.3340640052197
48436,37.3522,-113.6667,-42.408048973538115,-34.47768261100087,155.99753015249266
48460,40.6008,-111.5842,-43.2194178859742,-24.857848356991877,-92.40397073079207
48463,40.7725,-111.9553,-50.83994922243211,-39.385950980115084,-121.13876015537241
48558,37.1061,-113.5672,-3.8131651645857323,-19.601619736602657,-39.48332650862537
48587,40.3,-109.9833,-15.018929157886529,-10.884707992332581,215.07720991390914
48655,38.7619,-112.0781,-54.74604015346497,-50.84688322079172,-119.86387131231055
48680,40.2436,-111.6506,-40.62785349263886,-43.871033641282104,187.02271384647
48697,41.8744,-112.1475,-28.54838780788389,-21.72762375047948,201.4652505523022
48703,41.2319,-112.0281,-33.00290417798287,-30.212303995676116,179.67832278319014
48752,41.2439,-111.9475,-26.2983401391839,-15.726750710845597,-87.603108077678
48826,39.7125,-111.8322,-32.61390097515285,-28.338706704610406,216.47715294249298
48844,40.5367,-110.0622,-38.653746991939144,-31.533775723238765,237.27076158545154
48873,40.7497,-111.7222,-74.51231011302472,-65.47165760555008,159.96202342297278
48885,38.4333,-113.0167,13.32246050945274,11.467594183890807,221.91655291213868
48892,41.7456,-111.8033,-51.4003720891334,-49.551659780955795,33.96878495129245
48912,40.4,-110.7594,-37.36288290046451,-26.596480082322444,-89.1299410990202
48917,38.3706,-110.7153,-24.54615480137927,-24.98562561725243,-89.78053396745042
48928,40.2167,-110.85,9.322745702428037,27.021823777027315,233.79686996710416
48992,40.9317,-109.4117,-22.848524494526142,-32.986921537645756,210.75037491518472
49043,40.2622,-112.0906,-55.59598303079633,-30.432953644838,179.66591859146556
49053,39.3706,-111.5858,-16.85407990979895,-8.287860973838125,-75.40769462924376
49120,37.6833,-113.65,-19.907716525864068,-21.98234697173017,223.0150290787868
49158,40.9667,-111.4333,-33.457714690603794,-30.76977876969016,202.36812101338413
49185,39.3833,-112.5167,-17.116128038641847,-34.1472409582088,-86.29495196646496
49189,40.6189,-111.7833,-28.136366368804588,-41.729889506784716,154.9232232746133
49283,40.9383,-111.1492,-16.239007445686244,-24.123530284127817,183.37742951218686
49325,37.7167,-109.0833,-60.09112622395209,-50.75174490475054,37.0131681684337
49386,37.6411,-112.1689,-25.153143160203857,-32.34238251544749,-59.4765711874659
49423,38.6172,-109.6192,-16.496847079505173,-8.324208132155002,-105.9251809519962
49447,38.2492,-111.9603,-65.75591940175283,-67.58403172281082,-153.76385173061672
49456,26.8706,-99.2536,-27.855556604541988,-40.041100605700024,-70.75023816543904
49490,33.0178,-99.0539,-58.836982144604335,-48.99718237227758,-138.56044067002694
49512,36.2333,-100.6667,-26.731982174792236,-21.11784600039246,187.72117885607452
49540,31.7667,-103.15,-35.226418967704625,-28.107464541705873,161.88045828291365
49604,31.8611,-97.375,-15.804371689728614,-30.6987381547144,-65.94980203467435
49605,30.9003,-96.3953,-37.35036981801713,-40.09942070111597,-87.10900483413077
49666,26.1781,-97.9708,-24.088165920769082,-31.06477323084255,149.65645271509928
49722,34.8422,-100.2103,-41.99722992670175,-51.88810016023957,230.16020615279237
49851,32.7483,-97.77,1.9569093957569814,11.750282816281587,226.67479702172955
49855,31.6725,-100.7283,-23.990156348852963,-26.06640703559669,193.29953173172868
50109,30.3236,-96.1594,-53.39344612593698,-64.81056013906392,-115.51692088784573
50130,31.6003,-97.2169,-8.095174730377947,-30.741610832596134,-44.075438322226965
50263,28.7875,-97.0106,-36.741753454527135,-29.362138380380266,180.18305781863518
50304,30.8333,-96.6333,-56.88248789650684,-41.11115802518237,-162.65595283277912
50372,30.5908,-104.4914,-31.54819832088339,-45.691798186679144,-67.96886075137617
50834,33.7569,-99.8617,-14.650470430444413,-20.73052579027708,-62.187021201967916
51126,31.3167,-103.9833,-18.788326562256117,-33.5455636552549,-70.23330689245871
51179,29.4822,-95.6314,-35.780232565799515,-35.25223495028943,206.48123649976822
51401,33.4367,-94.0772,-10.09696404264755,-12.952776585708339,-38.99111176380663
51440,31.0781,-97.3183,-14.163836228723206,-39.906156841354765,-49.427229981778225
51528,30.5844,-97.4156,-78.55505055892806,-87.25648946048206,-136.68222032271987
51539,32.3,-94.5167,-22.989343859623876,-42.68240688591696,-98.49006533245658
51693,29.6675,-99.2883,-55.467610458450245,-34.09142235890262,212.7465989021885
51713,32.4561,-95.4231,-44.204066192273565,-38.4300853492128,-132.56968909028055
51778,35.9667,-101.8667,-23.424091940560075,-20.14151604327428,235.12580759316876
52040,33.1481,-95.6269,-37.62870180740322,-64.54570343721724,-103.23761401216342
52162,35.8185,-101.4425,-24.2427374514671,-48.09211652234703,-78.10999742277673
52220,31.0372,-97.5283,-22.465124870327593,-30.8544784808609,-89.20885464755985
52223,31.9186,-100.8786,-59.93438021485309,-54.407136272939105,-162.34310476403118
52286,32.1667,-98.3167,-25.896197749852874,-30.044861277752855,-72.88900973692972
52354,32.9403,-99.8036,-65.22945829047164,-86.81161329553944,-144.0259883206692
52432,32.9086,-97.6786,-35.63892576983376,-40.219919752720564,224.2691316608259
52446,29.8653,-98.3797,-20.26479368631013,-19.70318842571939,-74.4725006770791
52535,30.4828,-98.1597,-79.71401718630499,-66.70204084262829,-159.51050440425823
52667,30.3367,-96.5403,-33.92933975462748,-50.69705800611671,-86.38305493440228
53005,30.0067,-97.1689,-72.06660491414605,-81.7344826844985,-150.32011333977246
53007,31.185,-105.3233,-32.07021209021912,-52.587220593368535,-90.471085729937
53386,30.4833,-95.0,-60.900465037179174,-76.77559965289001,-112.60158346628519
53477,27.2169,-97.6956,-20.83591416051365,-18.517642303374995,-56.554067155590324
53488,31.7428,-99.3106,-48.24802228656671,-60.82930543918336,-85.28482974192822
53500,30.2156,-102.4164,-4.826894825920994,-22.23384992467115,185.30539237777234
53539,31.1966,-98.7164,-52.17197469487259,-61.21430043330728,159.711590945656
53553,31.3706,-100.4942,-44.48417722624314,-49.722240337750314,-126.81045252837484
53584,31.0167,-94.4,-28.01348095063558,-30.240112699569643,-66.63424637954182
53662,29.5839,-95.7553,-66.24830463953718,-46.69919260639121,-171.59215551862985
54155,32.9536,-97.5739,-27.525470220936526,-33.533433752581935,206.64561316847707
54172,31.9061,-103.9294,-9.168005276725625,-14.740396601621503,-8.136494422033657
54293,31.2175,-98.5833,-31.319740693690328,-30.091811003131497,-100.46528350443415
54538,31.2286,-101.9461,-79.06491162489175,-45.934069121047045,-142.03183879224272
54742,31.9633,-98.4942,-58.70654162404262,-62.8842991749087,-152.14694677282813
54750,28.6575,-96.5553,-51.37554716686642,-50.59336847464753,-137.5669751262789
54877,33.1875,-102.8286,-82.88772465110078,-75.19547225551719,-175.61715684082878
55048,32.9264,-94.9392,-16.23123902132185,-45.47361518628803,-49.93463042893962
55484,33.5992,-100.5319,-56.88672446336511,-66.48539448428862,-91.41811191014175
55487,30.4333,-97.6167,-56.88672446336511,-66.48539448428862,-91.41811191014175
55531,31.3783,-103.6333,-31.882147380213905,-44.72284303523033,-122.17764864095099
55706,29.3272,-103.2061,-29.596465853057975,-44.959407441255635,-109.05031508890524
55711,35.5544,-100.9736,-41.799975017075305,-34.4326151262149,-88.33919399651656
55805,32.9711,-101.8247,-35.04791372800904,-39.86189540763435,-111.01030385392912
55819,33.4547,-94.4089,-36.03007460557116,-32.394781711681915,-111.26964318389356
55922,31.9611,-96.6881,-39.27284711677464,-52.768312334224056,178.51632545837674
56023,34.2208,-102.7367,-19.27249671119054,-17.177580738881144,-107.187480063477
56136,34.2192,-102.7328,-85.98755059823844,-62.193341538815574,216.05144925279407
56280,33.1689,-95.0056,-7.01761122946347,-24.466818976820612,-44.29826419712702
56299,30.6716,-104.0225,-87.10791934294444,-55.866926085461635,-127.8968492948479
56326,31.3933,-98.3081,-22.380247575784875,-21.152608235526095,-108.19167454261598
56740,32.7864,-98.1183,-47.3768743551544,-54.39607706476367,-98.06719539018661
57031,31.9431,-102.1906,-31.145144605747216,-39.00033676559955,-78.86808779103967
57315,34.0044,-100.825,-34.80656907452423,-45.44811886010269,216.05843885614934
57337,30.3125,-104.0722,-84.86912460225223,-82.05216602987275,212.29106386038947
57430,30.4833,-104.1167,-11.957510134918005,-26.095610176782095,-67.10370490076465
57519,30.1333,-97.8333,-30.837509527986455,-29.300907358252783,-91.71877761657541
57560,31.9442,-96.8464,-34.16180820750666,-28.635308925958824,209.56373955214457
57656,32.3317,-96.1506,-56.57954395208237,-53.575378623258175,-127.41618105160457
57664,29.6756,-97.6578,3.6277473564769696,-5.333858713002537,-46.05438885685403
57866,31.1333,-95.45,-25.741446187436708,-28.028039829830448,-63.92197428806452
57867,32.4167,-100.7167,-31.217183146957524,-43.39742538072004,175.11936254909116
58064,30.7425,-98.6542,-43.07898060249056,-39.26456305860069,-104.77920942142754
58204,36.2358,-100.2675,-7.689341920696617,-32.165963680043305,-85.17889662935123
58429,30.4064,-97.0136,-56.26367130366909,-58.2941539553555,188.18364414270513
58434,33.0694,-97.0094,-52.00048001096357,-63.925849350739924,-141.83301779656543
58742,29.7392,-99.7611,-35.30093349232548,-53.15754335101567,-135.86520990254314
58781,32.35,-94.1,-34.08994678969737,-39.708303081644004,204.49042199638683
58997,29.8097,-101.5603,-47.71256473269555,-74.89118150594597,-114.44304053500403
59045,33.7542,-99.1442,-61.51931749031149,-47.58852410886203,-123.25138510524584
59096,33.7411,-95.9217,-12.680723403241032,-15.00683410600073,213.76417331203928
60806,32.3333,-100.9167,-21.051167982775496,0.11465966104253665,-75.91998965511756
61093,28.9831,-99.8686,-46.18947908653386,-50.048027917516414,-113.18222547312998
63451,29.9175,-96.8769,-20.613849122717127,-32.680710885950745,-84.93003069375305
63857,30.375,-94.2994,-36.46412216912287,-38.33924499010829,-90.12806967733589
64488,31.0658,-97.6919,-34.34948459776106,-40.09859629174693,-82.88993114953495
65445,29.8025,-95.8197,-58.164665560133614,-48.61034298704729,-110.52518489594105
66942,33.0806,-97.2967,-31.245035462788174,-29.65942787128149,-82.01721246241821
68138,30.4453,-99.8045,-25.54658416145284,-14.065710085565394,-53.18998693653051
68330,30.2861,-98.4089,-44.16418965365677,-46.6136678248059,-85.88606412712348
73570,31.35,-96.15,-32.3958868842608,-42.23179140103195,-84.86197576444444
80211,32.7692,-94.3558,-46.91649162797378,-42.31003698545614,-74.9744530387246
80765,33.2544,-100.5725,-16.417246169942608,-16.03408739362232,-58.32925028202344
80845,31.6667,-98.4167,-29.957129048998425,-27.965320394658754,-79.912048912283
81020,31.2667,-102.7,-15.924065785039277,-10.999842303393645,-24.846207717311987
81046,30.0,-95.25,-88.06539718201986,-73.04867830901688,-187.34342083579577
81048,29.8042,-95.4914,-65.42497684261815,-65.60903634144483,-130.22019878068372
81986,29.9167,-95.15,-17.33262071385226,-13.816973619495327,-71.11081208814197
82158,29.8667,-95.4167,-33.92336243547266,-54.93423576321509,-81.32004933165881
83165,29.7147,-95.5947,-24.620639772236032,-35.36335534190673,-105.43825992555615
83186,31.8456,-99.5606,-36.55945343395601,-62.936546633673615,-110.7628491870181
83538,28.7167,-98.8,-29.75022993910609,-24.140835351302268,-70.06499065671184
83909,31.9844,-98.0311,-14.03635847696435,-10.209115577152001,-57.52943652469737
84091,34.8167,-102.4,-9.861823821095278,2.130733178863201,-53.42368181038072
84273,30.1333,-99.6,-53.772389632875395,-65.13740716139594,-129.63062704307956
84358,31.5167,-96.5333,-47.94495695789559,-51.16424233443614,-91.67658268192513
84570,32.9506,-97.0553,-27.02533704993036,-26.32243646424495,-54.60513190147643
84625,30.7189,-97.3211,-45.618099156883936,-43.88703576756928,-123.85854363156969
84797,32.2422,-98.6631,-26.776278762892197,-33.83925673401121,-91.94145918829591
85035,33.7953,-96.8531,-17.057634537367974,-20.180713332947,214.32073023742424
85076,32.7464,-95.0497,-30.648510743909206,-16.713696746482068,-91.5430323740027
85182,30.6836,-97.7172,-41.68615518119734,-38.059934086130205,-88.17952201293126
85237,33.6358,-97.1447,-45.37262899236738,-59.71323244658726,-102.00865836182238
85391,32.7744,-101.4539,-41.85419405256811,-31.7992106336964,-134.33033901827142
85612,35.6317,-100.3922,-59.44621815386337,-54.347081944735606,-130.68613496429563
85663,33.1925,-96.7931,-11.445231081434159,-9.979361805640401,-106.1545256690396
85879,30.2392,-98.9089,-55.20146150615383,-40.346871741046535,-106.16055950618586
85880,32.8339,-97.2975,-47.85053840273767,-24.719742481844236,-72.07439114710704
86240,30.3833,-103.0333,-27.822279457200278,-21.042900513048597,-80.44961995025848
86323,30.9303,-100.1125,-25.16751044083747,-21.19520687426585,-109.18437019694352
86485,31.3089,-97.6306,-49.9312663011573,-49.28599758752439,-94.8456493254275
86584,29.9756,-98.2647,-17.147174803690675,-17.959406289254137,-98.47300152020367
86628,32.5339,-96.6608,-40.812482115506896,-47.15162210341781,-145.51195464478775
86638,31.4625,-98.1619,-44.492921235518814,-47.80964320026321,-128.29900935051214
86657,30.8694,-100.5994,-55.8777111230951,-60.7595383562709,-100.84468884884805
86828,31.8111,-106.3758,1.5404811479076312,-9.547236349233877,-63.02533962285744
86842,31.2208,-99.8494,-1.370262137910381,-10.1206731120183,-56.16337317524101
86988,28.7569,-100.4792,-13.83281483306766,-22.335979035160573,-63.40934402078494
87440,33.8094,-100.5169,-74.04157851479629,-52.26491809009186,-180.6668545280807
87851,30.3561,-96.8289,-42.0501840432336,-42.87891174925295,-138.6675747928097
87886,33.5639,-95.3742,-35.10571589497982,-44.24182072768178,-77.60842880697581
88780,33.8167,-96.5667,-36.50899597351721,-28.965185637405956,-103.94873839260906
88788,30.0211,-95.7069,-27.927719985014164,-28.175905280160606,-72.26072823233032
89010,32.1167,-99.1667,-16.887378026442118,-25.37672610016548,-42.7508221143691
89184,32.5286,-97.6189,-40.3357009360159,-54.82923929437039,-86.37543534905828
89417,31.4011,-102.3122,-11.202738389087864,-3.327954113090654,-51.151659726680535
89525,27.8,-97.4,-52.7606093543595,-53.17850395543397,-122.86792175297492
89795,33.1997,-95.9283,-3.9123620656262763,-6.487322308452499,-10.037030037304685
90010,29.6989,-96.5731,-3.446209535649025,-30.932072372058713,-55.825900560198285
90044,33.6108,-95.0717,-11.418750083475814,-22.072810410946897,-61.589274020856855
90181,29.3092,-97.4061,-24.525671995517026,-37.05517412555848,-93.669751267307
90219,35.6853,-102.31,-29.523216905188864,-40.84845894153132,-89.02044234795682
90435,29.7908,-100.6742,-30.895997508952195,-39.274391465172634,-137.88264915478
90451,29.9464,-98.3969,-24.04330574916907,-22.34442936855906,-81.2540400809134
90581,30.75,-98.4167,-22.846482449607404,-39.59309305082531,-56.06518757509197
90586,32.55,-97.0667,-1.9208835846089223,-18.44153657106885,-41.47838105371035
90787,30.8833,-97.9333,-69.49213063741895,-73.24530029855462,-108.63037117508709
91345,34.6833,-100.9,-33.9635873336323,-42.017585950464635,-69.51117049006113
91372,30.7333,-93.65,-7.781819879137948,8.325976782930129,-25.516122172165893
91474,32.2683,-101.4858,-22.014185856348305,-28.042752611910554,-62.49857665304881
91585,30.7603,-98.0164,-17.622504330528173,-30.951442213573717,-33.098069375530095
91619,32.6475,-97.4439,-24.088321603023548,-12.378452455926295,-91.05275386455176
91640,31.1,-97.4833,-17.08921466011537,-7.525717635420998,-105.32172151208283
91715,28.4575,-97.7061,-17.576465302511398,-15.906544482224083,-113.0808251873587
91863,30.0689,-94.2928,-19.135192215309633,-20.570972610483118,-97.86097002290397
91908,30.14,-98.8189,-33.22930391204591,-6.1772879283125075,-81.93242153061824
91973,33.8756,-95.5022,-69.49213063741895,-73.24530029855462,-108.63037117508709
91998,28.3081,-96.8047,-7.773363705554108,-26.984823683485608,-35.288348115180455
92238,33.35,-96.5167,-61.93028659467586,-58.28579010667097,-127.84881412091032
92246,32.3167,-102.55,-11.492618073972045,-33.84081073374789,-18.47757867080767
92479,30.3764,-103.66,-6.651984988888534,-39.2296466443432,-20.08518518594337
92485,31.2833,-98.15,-16.74069217888297,-21.158194211369683,-65.02279969300115
92578,36.3667,-83.9,-5.046439299921087,-35.468138060105275,-20.558042512931856
92844,36.3925,-89.0317,-19.38119847089936,-30.393277171763174,-40.39404470509405
